name,mac address,encryption,lat,lon
headstart,00:02:6F:DC:03:E6,WPA+AES-CCM WPA+PSK,32.492699,-92.123914
VIVINT_ODC_(58:73:18),00:02:D1:58:73:18,None,32.492546,-92.167597
VIVINT_ODC_(58:A0:E9),00:02:D1:58:A0:E9,None,32.492867,-92.167292
ALARM (6F:CA:2A),00:02:D1:6F:CA:2A,None,,
Delta Packaging,00:0C:42:FD:22:1B,WPA+AES-CCM WPA+PSK,32.489472,-92.136303
GPI_NET,00:0D:8D:F0:0B:81,WEP,32.489271,-92.138800
GPI_NET,00:0D:8D:F0:0D:32,WEP,32.486987,-92.147406
GPI_NET,00:0D:8D:F0:19:38,WEP,32.487004,-92.149192
GPI_NET,00:0D:8D:F0:1C:4D,WEP,32.486757,-92.150110
GPI_NET,00:0D:8D:F0:1C:4E,WEP,32.486785,-92.147341
GPI_NET,00:0D:8D:F0:5E:ED,WEP,32.486779,-92.147226
GPI_NET,00:0D:8D:F0:69:48,WEP,32.488307,-92.138354
GPI_NET,00:0D:8D:F0:7D:1B,WEP,32.487668,-92.149652
GPI_NET,00:0D:8D:F0:93:C0,WEP,32.488842,-92.136838
7016 6364,00:0F:CC:E0:E3:38,WEP,32.488428,-92.162284
ALLPHASE,00:14:BF:2A:43:2B,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488083,-92.144688
secure,00:16:01:16:68:16,WPA+PSK WPA+TKIP,32.487053,-92.153503
linksys,00:16:B6:35:ED:58,None,32.487900,-92.138763
None,00:18:0A:84:D0:89,WPA+AES-CCM WPA+PSK,32.486589,-92.147877
VIZIOCastDisplay7045,00:19:9D:FF:0E:6E,None,32.487087,-92.153900
VIZIOCastDisplay7769,00:19:9D:FF:98:55,None,32.491924,-92.165802
linksys,00:1C:10:68:E3:6F,None,32.487056,-92.153879
MillPolice,00:1D:7E:D2:CD:37,WPA+PSK WPA+TKIP,32.486984,-92.152657
Twin City 21,00:1D:D0:6B:F1:90,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491904,-92.169005
HONEY BEE,00:22:3F:29:EE:CE,WPA+PSK WPA+TKIP,32.487133,-92.156059
wmpd,00:22:B0:B0:1A:23,WPA+PSK WPA+TKIP,,
INTERMEC,00:22:BD:9A:43:00,WEP,32.486887,-92.147038
INTERMEC,00:22:BD:9A:56:60,WEP,32.486630,-92.147717
INTERMEC,00:22:BD:9A:6A:50,WEP,32.486798,-92.148013
INTERMEC,00:22:BD:9A:7D:50,WEP,32.486893,-92.146835
ledsigns_new,00:23:28:06:3A:68,WPA+PSK WPA+TKIP,32.487015,-92.147501
seiglecommunity,00:24:37:1E:4F:60,WEP,32.491911,-92.170665
mammy,00:24:B2:5D:11:17,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492044,-92.163546
LEO,00:25:9C:38:B3:D0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492995,-92.123497
tl6bba10,00:25:F0:6B:BA:10,WPA+AES-CCM WPA+PSK,32.493076,-92.129885
tl6c74b4,00:25:F0:6C:74:B4,WPA+AES-CCM WPA+PSK,32.493341,-92.130194
tlbadba,00:25:F0:6D:47:40,WPA+AES-CCM WPA+PSK,32.488445,-92.163401
tla73210,00:25:F0:6D:F7:A6,WPA+AES-CCM WPA+PSK,32.492838,-92.167516
tl6f4f5e,00:25:F0:6F:4F:5E,WPA+AES-CCM WPA+PSK,32.492877,-92.167237
tl7063c6,00:25:F0:70:63:C6,WPA+AES-CCM WPA+PSK,32.490658,-92.167938
tl74920c,00:25:F0:74:92:0C,WPA+AES-CCM WPA+PSK,32.488488,-92.166944
tl74bd36,00:25:F0:74:BD:36,WPA+AES-CCM WPA+PSK,32.485317,-92.161453
tla73210,00:25:F0:75:06:60,WPA+AES-CCM WPA+PSK,32.488510,-92.167953
tl765e86,00:25:F0:76:5E:86,WPA+AES-CCM WPA+PSK,,
tladdf5a,00:25:F0:AD:DF:5A,WPA+AES-CCM WPA+PSK,32.491474,-92.125816
donnie,00:26:F2:A0:2D:F1,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487320,-92.160866
GPI,00:27:E3:8D:AB:60,WPA+AES-CCM WPA+PSK,32.486596,-92.147841
GPI_Guest,00:27:E3:8D:AB:61,WPA+AES-CCM WPA+PSK,32.486611,-92.148180
GPI-Secure,00:27:E3:8D:AB:62,WPA+AES-CCM,32.486593,-92.147843
GPI-Equipment,00:27:E3:8D:AB:63,WPA+AES-CCM WPA+PSK,32.486590,-92.147974
None,00:30:44:1B:25:AE,WPA+AES-CCM WPA+PSK,32.492841,-92.164643
OPFD-T3-2g,00:30:44:1B:28:3F,WPA+AES-CCM WPA+PSK,32.494680,-92.178393
OPFD-212-2g,00:30:44:1C:CE:F1,WPA+AES-CCM WPA+PSK,32.493670,-92.177031
OPFDES1,00:30:44:1C:CE:F7,WPA+AES-CCM WPA+PSK,32.494637,-92.178554
E601,00:30:44:1E:95:6D,WPA+AES-CCM WPA+PSK,32.499339,-92.129702
E803,00:30:44:1E:95:76,WPA+AES-CCM WPA+PSK,32.499424,-92.129560
AER1600-79b,00:30:44:2E:F7:9C,WPA+AES-CCM WPA+PSK,32.498951,-92.128738
graphpack,00:3A:99:3F:3D:C0,None,32.488415,-92.144325
TrinityBaptist,00:71:C2:50:DB:00,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489511,-92.143356
Fire-2.4,00:71:C2:51:5C:50,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494526,-92.178044
AlbanyJBRd,00:71:C2:6E:30:08,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489340,-92.143320
ArenaBilliards,00:71:C2:7D:AE:B8,WPA+AES-CCM WPA+PSK,32.486985,-92.152668
None,00:71:C2:7E:2D:C8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486759,-92.149482
BCI2.5,00:71:C2:A5:1C:50,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486665,-92.148881
HotSpotCC,00:71:C2:D0:16:D0,WPA+AES-CCM WPA+PSK WPA+TKIP,,
hug2g525873,00:80:AE:2A:8C:4D,WPA+AES-CCM WPA+PSK,32.489004,-92.143882
hug2g634796,00:80:AE:2A:C3:F8,WPA+AES-CCM WPA+PSK,32.487093,-92.158576
hug2g256623,00:80:AE:3A:E7:B2,WPA+AES-CCM WPA+PSK,32.497250,-92.126594
hug2g839465,00:80:AE:42:83:A7,WPA+AES-CCM WPA+PSK WPA+TKIP,32.485851,-92.161018
hug2g648943,00:80:AE:4A:2B:9D,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492662,-92.123867
hug2g373262,00:80:AE:4E:D2:23,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489593,-92.167370
hug2g899598,00:80:AE:82:A7:0F,WPA+AES-CCM WPA+PSK,32.485103,-92.161102
hug2g296742,00:80:AE:9A:EB:F5,WPA+AES-CCM WPA+PSK,32.492298,-92.167747
hug2g593524,00:80:AE:9A:F1:D7,WPA+AES-CCM WPA+PSK,32.489792,-92.168030
hug2g693855,00:80:AE:BE:F3:6A,WPA+AES-CCM WPA+PSK,32.487081,-92.156195
hug2g236966,00:80:AE:C6:64:96,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487081,-92.154678
TRUELOVE-PC_Network,00:90:A9:06:93:E6,None,32.488180,-92.138309
exede-4501,00:A0:BC:52:03:AD,WPA+AES-CCM WPA+PSK,32.491912,-92.170794
Viasat-7491,00:A0:BC:A8:A1:61,WPA+AES-CCM WPA+PSK,32.495991,-92.125542
WiFi-Repeater,00:E0:20:70:37:45,WPA+AES-CCM WPA+PSK,32.493181,-92.123185
JETSTREAM_3478,00:E0:4C:A4:34:78,WPA+AES-CCM WPA+PSK,32.492449,-92.175495
Delta Guest,02:0C:42:FD:22:1B,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489474,-92.136299
None,02:1D:D0:6B:F1:90,WPA+AES-CCM WPA+PSK,32.491904,-92.168868
HPE710n.B7F40A,02:29:89:4B:42:4A,None,32.486605,-92.147678
HPM1217-9A0EDD,02:29:D9:04:49:04,None,,
OPFD-Guest,02:30:44:1C:CE:F7,WPA+AES-CCM WPA+PSK,32.494454,-92.178021
None,02:71:47:27:51:60,WPA+AES-CCM WPA+PSK,32.498404,-92.127491
DIRECT-KP-BRAVIA,02:71:CC:4C:46:9F,WPA+AES-CCM WPA+PSK,32.491894,-92.164853
acs-llc-g,02:90:7F:BA:A0:19,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486718,-92.147379
Samsung Galaxy_3809,02:9D:6B:22:1F:2C,WPA+AES-CCM WPA+PSK,32.486955,-92.152287
None,02:9F:C2:D7:72:BD,WPA+AES-CCM WPA+PSK,32.485018,-92.159536
None,02:9F:C2:D7:73:C7,WPA+AES-CCM WPA+PSK,32.485551,-92.159005
None,02:A0:0D:12:F8:94,WPA+AES-CCM WPA+TKIP,32.488094,-92.160603
None,02:A0:0D:13:0E:72,WPA+AES-CCM WPA+TKIP,,
None,02:A0:0D:17:8D:DA,WPA+AES-CCM WPA+TKIP,32.493341,-92.123328
None,02:A0:0D:1B:70:69,WPA+AES-CCM WPA+TKIP,32.492647,-92.127887
None,02:A0:0D:B3:9D:EA,WPA+AES-CCM WPA+TKIP,32.488521,-92.168106
None,02:AA:A0:00:0E:A8,WPA+AES-CCM WPA+TKIP,32.491898,-92.164787
None,02:AA:A0:65:ED:08,WPA+AES-CCM WPA+TKIP,32.494134,-92.126300
None,02:AA:A0:7D:5B:B8,WPA+AES-CCM WPA+TKIP,32.498437,-92.127518
None,02:AA:A0:89:8D:28,WPA+AES-CCM WPA+TKIP,32.490158,-92.135231
None,02:AA:A0:8B:AC:48,WPA+AES-CCM WPA+TKIP,32.491913,-92.164226
None,02:AA:A0:97:94:A8,WPA+AES-CCM WPA+TKIP,32.488462,-92.164608
None,02:AA:A0:99:1B:38,WPA+AES-CCM WPA+TKIP,32.487116,-92.155905
None,02:AA:A0:9F:96:28,WPA+AES-CCM WPA+TKIP,32.493221,-92.123274
None,02:AA:A0:CA:FA:80,WPA+AES-CCM WPA+TKIP,32.488415,-92.161671
tl6bba10-EXT,02:BE:F5:00:5A:3E,WPA+AES-CCM WPA+PSK,32.493314,-92.129931
None,02:F8:93:85:1E:D0,WPA+AES-CCM WPA+PSK,32.497593,-92.126846
None,02:F8:93:A7:45:F0,WPA+AES-CCM WPA+PSK,32.498942,-92.128784
None,02:FC:8B:12:88:B7,WPA+AES-CCM WPA+PSK,32.488461,-92.164461
FIRSTWEST,04:18:D6:C5:33:33,None,32.499754,-92.130033
FIRSTWEST,04:18:D6:C5:33:72,None,,
Taylor,04:4E:5A:1C:7A:C6,WPA+AES-CCM WPA+PSK,32.492736,-92.167025
L.manning,04:4E:5A:1E:97:36,WPA+AES-CCM WPA+PSK,32.493376,-92.130079
Kaden,04:4E:5A:94:AF:72,WPA+AES-CCM WPA+PSK,32.488327,-92.160431
HomeEarline,04:4E:5A:96:3D:54,WPA+AES-CCM WPA+PSK,32.488459,-92.164574
Dogs,04:4E:5A:98:89:AB,WPA+AES-CCM WPA+PSK,32.494197,-92.177657
RGM,04:A1:51:88:17:BA,WPA+AES-CCM WPA+PSK,32.494533,-92.125034
Evans_2GEXT,04:A1:51:DD:1F:E9,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494354,-92.177837
2b6464307e61fd2995f800ca135e003d,04:F0:21:14:4F:96,WPA+AES-CCM WPA+PSK,32.493580,-92.123390
xfinitywifi,06:0E:83:D5:26:B0,None,32.499592,-92.129898
xfinitywifi,06:0E:83:F1:DB:29,None,32.488449,-92.163578
xfinitywifi,06:0E:83:F2:77:D3,None,32.488303,-92.160442
FW_MEDIA,06:18:D6:C5:33:26,WPA+AES-CCM WPA+PSK,,
xfinitywifi,06:1D:D0:6B:F1:90,None,32.491904,-92.169386
xfinitywifi,06:3E:0C:9D:EA:30,None,32.490509,-92.134666
None,06:8D:DB:65:7C:96,None,32.498979,-92.128723
xfinitywifi,06:F8:93:5D:F6:40,None,32.488473,-92.166050
xfinitywifi,06:F8:93:A8:CE:C0,None,32.493439,-92.129982
NETGEAR82,08:02:8E:C3:52:83,WPA+AES-CCM WPA+PSK WPA+TKIP,32.499962,-92.130199
None,08:05:81:82:FC:73,WPA+AES-CCM WPA+PSK,,
robert,08:86:3B:31:83:CE,WEP,32.484986,-92.160385
PrinterNetwork,08:86:3B:49:61:50,WPA+AES-CCM WPA+PSK,32.494330,-92.177811
Trenton House,08:BD:43:A8:37:5E,WPA+AES-CCM WPA+PSK,,
None,0A:80:AE:2A:8C:4D,WPA+AES-CCM WPA+PSK,32.489106,-92.143765
None,0A:80:AE:2A:C3:F8,WPA+AES-CCM WPA+PSK,32.487102,-92.158606
None,0A:80:AE:3A:E7:B2,WPA+AES-CCM WPA+PSK,32.497213,-92.126564
None,0A:80:AE:42:83:A7,WPA+AES-CCM WPA+PSK,32.485659,-92.160988
None,0A:80:AE:4E:D2:23,WPA+AES-CCM WPA+PSK,32.489985,-92.167764
None,0A:80:AE:82:A7:0F,WPA+AES-CCM WPA+PSK,32.485090,-92.161019
None,0A:80:AE:9A:EB:F5,WPA+AES-CCM WPA+PSK,32.492298,-92.167747
None,0A:80:AE:9A:F1:D7,WPA+AES-CCM WPA+PSK,32.489410,-92.168068
None,0A:80:AE:BE:F3:6A,WPA+AES-CCM WPA+PSK,32.487073,-92.156041
None,0A:80:AE:C6:64:96,WPA+AES-CCM WPA+PSK,32.487121,-92.155518
xfinitywifi,0A:8B:37:F4:91:B8,None,32.493091,-92.123184
None,0A:8D:DB:65:7C:96,None,32.498983,-92.128702
xfinitywifi,0A:A0:97:3F:9B:38,None,32.485674,-92.159694
xfinitywifi,0A:A0:97:B3:7E:B1,None,32.494591,-92.178116
xfinitywifi,0A:A0:97:E8:F5:BC,None,32.496089,-92.125630
xfinitywifi,0A:F5:32:8C:E7:EE,None,32.491902,-92.168380
xfinitywifi,0A:F5:32:94:0D:73,None,32.487741,-92.141597
xfinitywifi,0A:F5:32:96:54:24,None,32.488318,-92.160695
Stay_Back,0C:54:A5:7B:82:48,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492380,-92.167097
CBCI-36FB-2.4,0C:54:A5:AE:8B:E0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494764,-92.124444
COOPER-WIFI,0C:54:A5:E8:75:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486384,-92.158148
CBCI-C1F7-2.4,0C:80:63:B3:D8:37,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492770,-92.126476
HP-Print-6c-LaserJet 200,0C:84:DC:52:58:6C,None,32.491993,-92.128929
CP-DESKTOP 7358,0C:84:DC:CC:2F:E0,WPA+AES-CCM WPA+PSK,32.495804,-92.125374
ATTYPWYyDS,0C:EA:C9:68:E1:50,WPA+AES-CCM WPA+PSK,32.492088,-92.124779
HOME-F642,0C:F8:93:5D:F6:40,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488473,-92.166096
HOME-45F2,0C:F8:93:A7:45:F0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.498910,-92.128854
HOME-CEC2,0C:F8:93:A8:CE:C0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493450,-92.129990
xfinitywifi,0E:51:A4:02:77:35,None,32.491911,-92.170754
xfinitywifi,0E:51:A4:0B:C0:A6,None,32.485606,-92.160940
xfinitywifi,0E:51:A4:18:50:3F,None,32.488492,-92.167004
xfinitywifi,0E:51:A4:1A:E6:F9,None,32.498481,-92.127551
xfinitywifi,0E:51:A4:24:17:AB,None,32.493347,-92.123184
xfinitywifi,0E:51:A4:28:D8:62,None,32.492669,-92.163555
xfinitywifi,0E:51:A4:29:4C:33,None,32.492983,-92.163497
xfinitywifi,0E:51:A4:AE:F6:D0,None,32.490806,-92.167923
xfinitywifi,0E:51:A4:AF:D9:CE,None,32.488610,-92.142461
xfinitywifi,0E:51:A4:AF:DD:34,None,32.493725,-92.177099
xfinitywifi,0E:51:A4:D5:B1:26,None,32.485890,-92.161251
None,0E:62:A6:00:E7:62,WPA+AES-CCM WPA+PSK,32.488429,-92.162460
None,0E:62:A6:41:22:5F,WPA+AES-CCM WPA+PSK,32.493544,-92.123360
None,0E:64:4B:14:C4:49,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488483,-92.166885
FWPRI,0E:EC:DA:F4:22:44,WPA+AES-CCM WPA+PSK,,
HOME-D8A5-2.4,10:05:01:03:6D:08,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493384,-92.176699
Home456,10:05:01:76:CD:18,WPA+AES-CCM WPA+PSK,32.486706,-92.149002
Badgers,10:05:01:7C:F1:D8,WPA+AES-CCM WPA+PSK,32.495106,-92.178795
Charles,10:05:01:83:75:C8,WPA+AES-CCM WPA+PSK,32.500553,-92.130653
Travis,10:05:01:86:C0:F8,WPA+AES-CCM WPA+PSK,,
CBCI-3BFB-2.4,10:05:01:B3:81:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486619,-92.148214
MELLY,10:05:01:BF:93:E8,WPA+AES-CCM WPA+PSK,32.493023,-92.167020
Monique90,10:05:01:D4:23:F8,WPA+AES-CCM WPA+PSK,32.497723,-92.126953
Mlbanks40,10:05:01:D6:8B:58,WPA+AES-CCM WPA+PSK,32.488675,-92.142560
Lady2017,10:05:01:DC:AC:A8,WPA+AES-CCM WPA+PSK,32.492553,-92.167156
corda queen,10:05:01:E7:14:18,WPA+AES-CCM WPA+PSK,32.488447,-92.163410
I see you,10:05:01:EC:47:78,WPA+AES-CCM WPA+PSK WPA+TKIP,32.500477,-92.130608
Worley4-2.4,10:05:01:F7:D5:D8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488462,-92.164840
Duncan,10:05:01:F9:50:B8,WPA+AES-CCM WPA+PSK,32.493012,-92.164830
ATT4D3A4I3,10:05:B1:08:EB:40,WPA+AES-CCM WPA+PSK,32.489849,-92.135712
ATT2p3i6W2,10:05:B1:0C:41:10,WPA+AES-CCM WPA+PSK,,
NETGEAR89,10:0D:7F:E8:5B:B0,WPA+AES-CCM WPA+PSK,32.493111,-92.165903
FBI-Tracking,10:56:11:0E:E5:6E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494671,-92.178215
Get Your Own Wifi,10:56:11:0E:F9:69,WPA+AES-CCM WPA+PSK WPA+TKIP,32.489032,-92.167778
Xfin-8527,10:56:11:0F:00:21,WPA+AES-CCM WPA+PSK WPA+TKIP,32.496454,-92.125925
DIRECT-29-HP DeskJet 2600 series,10:62:E5:45:11:2A,WPA+AES-CCM WPA+PSK,32.490136,-92.135261
DIRECT-9B-HP OfficeJet Pro 8720,10:62:E5:C0:0F:9D,WPA+AES-CCM WPA+PSK,32.492678,-92.127785
DIRECT-EC-HP OfficeJet Pro 6960,10:62:E5:D5:51:ED,WPA+AES-CCM WPA+PSK,32.491955,-92.163345
_HeyBrock_,10:86:8C:28:57:46,WPA+AES-CCM WPA+PSK,32.493025,-92.123735
Tamara,10:86:8C:31:59:86,WPA+AES-CCM WPA+PSK WPA+TKIP,,
SAN-LUIS,10:86:8C:34:1A:E0,WPA+AES-CCM WPA+PSK,32.491918,-92.167335
Washwest6,10:86:8C:39:1A:5E,WPA+AES-CCM WPA+PSK,32.491893,-92.164551
Johns2,10:86:8C:4C:D6:D4,WPA+AES-CCM WPA+PSK,32.488417,-92.161665
travis1967,10:86:8C:5E:CD:4E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488472,-92.166115
Plummer,10:86:8C:75:C9:4A,WPA+AES-CCM WPA+PSK,32.488449,-92.163733
Nunyourbusiness-2.4,10:86:8C:77:48:38,WPA+AES-CCM WPA+PSK,32.500381,-92.130524
FAMILY202,10:86:8C:77:73:12,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491890,-92.163676
Brown,10:86:8C:7D:DB:80,WPA+AES-CCM WPA+PSK WPA+TKIP,32.487125,-92.140946
Moose&Squirrel,10:86:8C:7F:B1:3A,WPA+AES-CCM WPA+PSK,32.489510,-92.143355
williereed13,10:86:8C:90:C9:A2,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492058,-92.132217
ErnestJacobs@comcast.net,10:86:8C:96:3F:2C,WPA+AES-CCM WPA+PSK,32.489058,-92.143050
myles,10:86:8C:D4:3B:2E,WPA+AES-CCM WPA+PSK,32.495392,-92.180412
HOME-E938,10:86:8C:D4:3B:6A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.499737,-92.130019
Taylor residents,10:86:8C:D4:F3:DE,WPA+AES-CCM WPA+PSK,32.491569,-92.125603
AhtAhtYouTriedIt,10:86:8C:E8:58:8E,WPA+AES-CCM WPA+PSK,,
OPSO Surveillance2,10:DA:43:8C:7E:13,WPA+AES-CCM WPA+PSK,32.492912,-92.163239
FBI Surveillance Van,10:DA:43:96:41:65,WPA+AES-CCM WPA+PSK,32.493051,-92.130235
NETGEAR88,10:DA:43:A9:0C:BC,WPA+AES-CCM WPA+PSK,,
NETGEAR21,10:DA:43:B0:30:87,WPA+AES-CCM WPA+PSK,32.488453,-92.164003
NETGEAR94,10:DA:43:B6:D0:47,WPA+AES-CCM WPA+PSK,32.488623,-92.144132
None,12:18:0A:04:33:08,WPA+AES-CCM WPA+TKIP,32.498988,-92.128598
None,12:54:A5:7B:82:48,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492540,-92.166875
None,12:54:A5:E8:75:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.486536,-92.158314
None,12:56:11:0E:E5:6E,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494406,-92.177905
None,12:86:8C:28:57:46,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492982,-92.123355
None,12:86:8C:34:1A:E0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491805,-92.167469
None,12:86:8C:75:C9:4A,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488453,-92.163980
None,12:86:8C:77:48:38,WPA+AES-CCM WPA+PSK WPA+TKIP,32.500509,-92.130621
acs-llc,12:90:7F:BA:A0:19,WPA+AES-CCM WPA+TKIP,32.486730,-92.147333
None,12:AB:F0:17:1A:C0,WPA+AES-CCM WPA+PSK,32.499788,-92.130045
None,12:CF:E2:38:C1:E0,WPA+AES-CCM WPA+PSK,32.494212,-92.123953
DIRECT-E5-HP Officejet 8040,14:58:D0:CE:DF:E6,WPA+AES-CCM WPA+PSK,32.494701,-92.124390
NETGEAR75,14:59:C0:02:CD:8B,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492899,-92.166170
NETGEAR82,14:59:C0:1B:32:5B,WPA+AES-CCM WPA+PSK,32.488439,-92.163049
NTGR_VMB_1546292506,14:59:C0:90:50:6C,WPA+AES-CCM WPA+PSK,32.495247,-92.179484
ATT928,14:5B:D1:D9:75:40,WPA+AES-CCM WPA+PSK WPA+TKIP,32.493331,-92.130018
ATT344,14:5B:D1:E3:BF:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.490635,-92.134473
Linksys02240,14:91:82:AA:27:E2,WPA+AES-CCM WPA+PSK,,
2turtles,14:91:82:B7:52:59,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491293,-92.167699
HOME-1AC2,14:AB:F0:17:1A:C0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.499759,-92.130022
HOME-C1E2,14:CF:E2:38:C1:E0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.494222,-92.123997
ATT4Ytg5Es,14:ED:BB:18:6E:59,WPA+AES-CCM WPA+PSK,32.490550,-92.134604
ATT3UN9zPm,14:ED:BB:39:8A:B5,WPA+AES-CCM WPA+PSK,32.487140,-92.139956
Robbie Davis Motorsports,14:ED:BB:78:A3:BD,WPA+AES-CCM WPA+PSK,32.496018,-92.125542
ATT45ELt2d,14:ED:BB:78:C5:35,WPA+AES-CCM WPA+PSK,32.493705,-92.123573
ATT4zTH6u7,14:ED:BB:7C:6A:D1,WPA+AES-CCM WPA+PSK,32.499768,-92.130043
ATT9d39B7z,14:ED:BB:DF:81:D6,WPA+AES-CCM WPA+PSK,32.492225,-92.124813
ATT3ZK5IS2,14:ED:BB:F8:2C:C9,WPA+AES-CCM WPA+PSK,32.497656,-92.126901
None,16:05:01:38:2D:70,WPA+AES-CCM WPA+PSK WPA+TKIP,32.491569,-92.125603
None,16:05:01:86:C0:F8,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,16:05:01:E7:14:18,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488452,-92.163828
None,16:05:01:F7:D5:D8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488456,-92.164280
None,16:05:01:F9:50:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,32.492968,-92.165648
None,16:0E:83:D5:26:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,32.499792,-92.130060
None,16:0E:83:F1:C6:6A,WPA+AES-CCM WPA+PSK WPA+TKIP,,
None,16:0E:83:F1:DB:29,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488453,-92.163818
None,16:0E:83:F2:77:D3,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488327,-92.160431
FWPRI,16:18:D6:C5:33:33,WPA+AES-CCM WPA+PSK,32.499737,-92.130020
FWPRI,16:18:D6:C5:33:72,WPA+AES-CCM WPA+PSK,,
xfinitywifi,16:4E:5A:96:3D:54,None,32.488457,-92.164223
xfinitywifi,16:4E:5A:98:89:AB,None,32.493999,-92.177422
xfinitywifi,16:54:A5:7B:82:48,None,32.493026,-92.165412
xfinitywifi,16:54:A5:E8:75:B0,None,32.486639,-92.157857
None,16:AB:82:65:A6:D2,WPA+AES-CCM WPA+TKIP,32.491608,-92.132931
None,16:AB:82:B5:F5:6D,WPA+AES-CCM WPA+TKIP,32.485466,-92.158920
None,16:AB:82:C2:CE:B9,WPA+AES-CCM WPA+TKIP,32.488468,-92.165428
None,16:AB:82:C2:D2:66,WPA+AES-CCM WPA+TKIP,32.487003,-92.152946
xfinitywifi,16:CF:E2:47:15:B0,None,,
xfinitywifi,16:CF:E2:56:06:00,None,32.493107,-92.164795
DIRECT-F2-HP OfficeJet Pro 8720,18:60:24:05:9B:F5,WPA+AES-CCM WPA+PSK,32.486649,-92.148606
DIRECT-E2-HP OfficeJet Pro 8720,18:60:24:08:6F:E4,WPA+AES-CCM WPA+PSK,32.486580,-92.148460
DIRECT-D6-HP DeskJet 2600 series,18:60:24:57:59:D7,WPA+AES-CCM WPA+PSK,32.489948,-92.135559
DIRECT-72-HP ENVY 4510 series,18:60:24:D1:B6:73,WPA+AES-CCM WPA+PSK,32.491908,-92.169929
sharon,18:9C:27:A3:B0:3D,WPA+AES-CCM WPA+PSK,32.488472,-92.165972
FBI Surveillance,18:9C:27:A3:C8:6C,WPA+AES-CCM WPA+PSK,32.498952,-92.128751
Waynenet,18:9C:27:AE:5A:15,WPA+AES-CCM WPA+PSK,,
DEA Surveillance,18:9C:27:B0:1C:06,WPA+AES-CCM WPA+PSK,32.499002,-92.129431
rdme2742,18:9C:27:D1:86:AD,WPA+AES-CCM WPA+PSK,32.491972,-92.165057
LaGirl,18:9C:27:EA:42:73,WPA+AES-CCM WPA+PSK,32.492052,-92.163336
Davis,18:9C:27:EB:6A:F3,WPA+AES-CCM WPA+PSK,32.485686,-92.161290
Duke's Recycling,18:A6:F7:8A:E8:AE,WPA+AES-CCM WPA+PSK,32.493098,-92.176348
Bailey,18:A6:F7:B3:30:31,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488442,-92.163308
Bailey,18:A6:F7:B3:3E:A3,WPA+AES-CCM WPA+PSK WPA+TKIP,32.488445,-92.163404
RUSHFAMILY24,18:B8:1F:3D:19:9E,WPA+AES-CCM WPA+PSK,32.490202,-92.167985
